"Time"	"indice"
"1"	2	0
"2"	3	0
"3"	4	0
"4"	5	0
"5"	6	0
"6"	7	0
"7"	8	0
"8"	9	0
"9"	10	0
"10"	11	2.00133451970492e-05
"11"	12	7.96504211854323e-05
"12"	13	0.000120084122385944
"13"	14	6.00408458318773e-05
"14"	15	0.000279833306511922
"15"	16	0.000360308015249918
"16"	17	0.000359550730727434
"17"	18	0.000619405014637422
"18"	19	0.000759015387592575
"19"	20	0.00105980470175291
"20"	21	0.00113933459552592
"21"	22	0.000979467251118888
"22"	23	0.00157880542868387
"23"	24	0.00189732738397669
"24"	25	0.00215806819969652
"25"	26	0.00233640146102052
"26"	27	0.00215687596328113
"27"	28	0.00247920722030632
"28"	29	0.00255779767698321
"29"	30	0.003230781100341
"30"	31	0.00338048910466419
"31"	32	0.00353280591405485
"32"	33	0.00393596407415176
"33"	34	0.00405767572537344
"34"	35	0.00449142065534246
"35"	36	0.00442367588359393
"36"	37	0.00476181186519669
"37"	38	0.00441547148303712
"38"	39	0.00432285601462987
"39"	40	0.00473201163113358
"40"	41	0.00471504369049594
"41"	42	0.00528016838171648
"42"	43	0.00534462631713991
"43"	44	0.0054498862319796
"44"	45	0.00514920914302407
"45"	46	0.00547189485018546
"46"	47	0.00581413867832585
"47"	48	0.00570486837171916
"48"	49	0.00578454780907154
"49"	50	0.00582034166082282
"50"	51	0.00590750073166218
"51"	52	0.00642068136733359
"52"	53	0.00589112326894973
"53"	54	0.0062638776219553
"54"	55	0.00630211066023028
"55"	56	0.00662047395801694
"56"	57	0.00680314495683511
"57"	58	0.00655365720510944
"58"	59	0.00653428505740531
"59"	60	0.00656980666723047
"60"	61	0.00679056324864517
"61"	62	0.00709356402904382
"62"	63	0.00635479779755816
"63"	64	0.00713564335659564
"64"	65	0.00679610315145556
"65"	66	0.0069334671221116
"66"	67	0.00646750579941636
"67"	68	0.00754749171020503
"68"	69	0.00793712940826321
"69"	70	0.00790384913254763
"70"	71	0.0069845830842527
"71"	72	0.00714970550469726
"72"	73	0.00771515443953595
"73"	74	0.00721872192731512
"74"	75	0.00734783670407344
"75"	76	0.00772724974840067
"76"	77	0.00737405360512263
"77"	78	0.0083903198337846
"78"	79	0.00840720447158136
"79"	80	0.00790494289240101
"80"	81	0.00802520741300251
"81"	82	0.00811101340171178
"82"	83	0.00776076511056258
"83"	84	0.00787294672563091
"84"	85	0.00900884495520931
"85"	86	0.00895227875149835
"86"	87	0.00836231588264231
"87"	88	0.00821780295360103
"88"	89	0.0077254641657166
"89"	90	0.00799548031625763
"90"	91	0.00821886922325195
"91"	92	0.00808552261565675
"92"	93	0.00831850915194855
"93"	94	0.00827367494776504
"94"	95	0.0078203692720765
"95"	96	0.00869202176346208
"96"	97	0.00824532255332848
"97"	98	0.00837551131984996
"98"	99	0.0084877782428633
"99"	100	0.0085620753244359
"100"	101	0.00875721591786875
"101"	102	0.00740700371434306
"102"	103	0.00833918017339207
"103"	104	0.00873075824509312
"104"	105	0.00818559251284036
"105"	106	0.00819763363712751
"106"	107	0.0086452274216168
"107"	108	0.00889726744303272
"108"	109	0.008379876703232
"109"	110	0.00847669958351213
"110"	111	0.00880219398024949
"111"	112	0.00819077272073993
"112"	113	0.0090663880984113
"113"	114	0.00839337695267872
"114"	115	0.00851167268906529
"115"	116	0.00895356580686257
"116"	117	0.00851463341344737
"117"	118	0.0085276633201244
"118"	119	0.00775599118440333
"119"	120	0.00814075634438365
"120"	121	0.00819361771046797
"121"	122	0.00780716504316292
"122"	123	0.00807249992152899
"123"	124	0.00883181245837994
"124"	125	0.00881170872903073
"125"	126	0.00806284813135785
"126"	127	0.00816677352408667
"127"	128	0.00881726545125101
"128"	129	0.00837781008593235
"129"	130	0.00846579671044318
"130"	131	0.00802036366765665
"131"	132	0.00824792499598953
"132"	133	0.00858900128908817
"133"	134	0.0085344614161767
"134"	135	0.00843813202131671
"135"	136	0.00877660899522686
"136"	137	0.00777304176927621
"137"	138	0.0076594054090904
"138"	139	0.00842133092811887
"139"	140	0.00844754059040045
"140"	141	0.00819038735030549
"141"	142	0.0075513217207216
"142"	143	0.00799428007954147
"143"	144	0.00784185389699745
"144"	145	0.00771146983022242
"145"	146	0.0078685834525936
"146"	147	0.00782316098937287
"147"	148	0.00806253125656226
"148"	149	0.00829862986811427
"149"	150	0.00844919539999175
"150"	151	0.00760009557151185
"151"	152	0.00763999250646378
"152"	153	0.00789529663803934
"153"	154	0.00838049499410067
"154"	155	0.00782956931646026
"155"	156	0.00804086285471504
"156"	157	0.00806840680455389
"157"	158	0.00798929143818819
"158"	159	0.00752944127343576
"159"	160	0.00811190871706462
"160"	161	0.00765514978702196
"161"	162	0.00773115731381944
"162"	163	0.00758853460070256
"163"	164	0.00729639152881732
"164"	165	0.00697502527163836
"165"	166	0.00732895506448839
"166"	167	0.00685726237844827
"167"	168	0.00730445456939365
"168"	169	0.0072407653642625
"169"	170	0.00741493803825467
"170"	171	0.00659391816075838
"171"	172	0.00669984950153081
"172"	173	0.00619791107887795
"173"	174	0.00652771585238539
"174"	175	0.00654306024915994
"175"	176	0.00673892598142529
"176"	177	0.00637757391616192
"177"	178	0.00678013680526513
"178"	179	0.00660557646860112
"179"	180	0.00646407385114294
"180"	181	0.00642078194758665
"181"	182	0.00657835354582806
"182"	183	0.00649870251685352
"183"	184	0.00644343717044667
"184"	185	0.00696988994013048
"185"	186	0.0066731089983148
"186"	187	0.00677017531024744
"187"	188	0.0063179631084952
"188"	189	0.00703543391623425
"189"	190	0.00656615832761631
"190"	191	0.00585005667461981
"191"	192	0.00582440322106159
"192"	193	0.00596950581419217
"193"	194	0.00617999427960146
"194"	195	0.00496948571811441
"195"	196	0.00595240378803804
"196"	197	0.00538572316068558
"197"	198	0.00600732573334036
"198"	199	0.00563909150865376
"199"	200	0.00589574838427126
"200"	201	0.00586390820467445
"201"	202	0.00484223836860155
"202"	203	0.00535170924527939
"203"	204	0.00550728961553235
"204"	205	0.00539699193130202
"205"	206	0.00566431302282028
"206"	207	0.00543630522375616
"207"	208	0.00521797220826999
"208"	209	0.00527279554492033
"209"	210	0.00519687856869349
"210"	211	0.00509421953399394
"211"	212	0.00478562487894642
"212"	213	0.00519252222171573
"213"	214	0.00480457897400005
"214"	215	0.00431526233081145
"215"	216	0.00320343847755146
"216"	217	0.00369130287484283
"217"	218	0.00232397633715801
"218"	219	0.00331346658248191
"219"	220	0.00278823047437369
"220"	221	0.00359252772659687
"221"	222	0.00359252772659687
"222"	223	0.00369651767435906
"223"	224	0.00364614754341175
"224"	225	0.0031261978046008
"225"	226	0.00183769735810993
"226"	227	0.00105777274989351
"227"	228	0.00105777274989351
"228"	229	0.000623939686573133
"229"	230	0.000916411414654289
"230"	231	0.00105777274989351
"231"	232	0.00133074636276926
"232"	233	0.00218378890300597
"233"	234	0.000771800393547495
"234"	235	0
"235"	236	0
"236"	237	0
"237"	238	0
"238"	239	0
"239"	240	0
"240"	241	0
"241"	242	0
"242"	243	0
"243"	244	0
"244"	245	0
"245"	246	0
"246"	247	0
"247"	248	0
"248"	249	0
"249"	250	0
"250"	251	0
"251"	252	0
"252"	253	0
"253"	254	0
"254"	255	0
"255"	256	0
"256"	257	0
"257"	258	0
"258"	259	0
"259"	260	0
"260"	261	0
"261"	262	0
"262"	263	0
"263"	264	0
"264"	265	0
"265"	266	0
"266"	267	0
"267"	268	0
"268"	269	0
"269"	270	0
"270"	271	0
"271"	272	0
"272"	273	0
"273"	274	0
"274"	275	0
"275"	276	0
"276"	277	0
"277"	278	0
"278"	279	0
"279"	280	0
"280"	281	0
"281"	282	0
"282"	283	0
"283"	284	0
"284"	285	0
"285"	286	0
"286"	287	0
"287"	288	0
"288"	289	0
"289"	290	0
"290"	291	0
"291"	292	0
"292"	293	0
"293"	294	0
"294"	295	0
