"Time"	"indice"
"1"	2	0
"2"	3	0
"3"	4	0.00440159228273057
"4"	5	0.00304083916486095
"5"	6	0.00209398913774689
"6"	7	0.0527963669229492
"7"	8	0.0786400896260214
"8"	9	0.132730110459205
"9"	10	0.153738640686672
"10"	11	0.181344696181521
"11"	12	0.270402246345705
"12"	13	0.358865726715079
"13"	14	0.493580714379711
"14"	15	0.705213405786468
"15"	16	0.966620541094818
"16"	17	1.34570342410265
"17"	18	1.68257381653306
"18"	19	2.06618617755159
"19"	20	2.46770583030154
"20"	21	2.98133275977907
"21"	22	3.51526085175291
"22"	23	3.88113404188685
"23"	24	4.24581946085008
"24"	25	4.59186255874862
"25"	26	4.89610457695399
"26"	27	5.22131936474663
"27"	28	5.51139362085754
"28"	29	5.62659504170515
"29"	30	5.78851595721805
"30"	31	5.94324513178562
"31"	32	6.05443702393186
"32"	33	6.14245989167874
"33"	34	6.20436568348124
"34"	35	6.2988862850448
"35"	36	6.33854248259252
"36"	37	6.36454839724337
"37"	38	6.3701709281089
"38"	39	6.38206683794347
"39"	40	6.43699337881601
"40"	41	6.42497502617025
"41"	42	6.4264480287716
"42"	43	6.45414682929875
"43"	44	6.44104433991035
"44"	45	6.43630134179168
"45"	46	6.43021145839813
"46"	47	6.41342158502843
"47"	48	6.42253417547153
"48"	49	6.39878336289641
"49"	50	6.39995910656706
"50"	51	6.40663594007617
"51"	52	6.38874282471174
"52"	53	6.37019270335074
"53"	54	6.36203694772331
"54"	55	6.3577705446744
"55"	56	6.32177948359403
"56"	57	6.28703593555052
"57"	58	6.28766800763465
"58"	59	6.25774615821313
"59"	60	6.24099597917858
"60"	61	6.21109228787661
"61"	62	6.16853491994247
"62"	63	6.15096511175952
"63"	64	6.13917350414479
"64"	65	6.13507485227174
"65"	66	6.11858173462642
"66"	67	6.08938053546872
"67"	68	6.09676954861162
"68"	69	6.0697339314468
"69"	70	6.05609566737268
"70"	71	6.04183202456808
"71"	72	6.04496783317855
"72"	73	6.04776749374944
"73"	74	6.02922970979072
"74"	75	5.99769889753658
"75"	76	6.00307356413967
"76"	77	5.98328376461513
"77"	78	5.94929502451097
"78"	79	5.93828511233101
"79"	80	5.91637296219282
"80"	81	5.90418732218165
"81"	82	5.87384955538113
"82"	83	5.87580425488448
"83"	84	5.85821426243942
"84"	85	5.84878708112527
"85"	86	5.82113692015292
"86"	87	5.79015134949258
"87"	88	5.7701407782033
"88"	89	5.77458418132119
"89"	90	5.75651132301819
"90"	91	5.76364770927763
"91"	92	5.73103286163344
"92"	93	5.70792939633578
"93"	94	5.70729255641892
"94"	95	5.70173582427416
"95"	96	5.66602493289032
"96"	97	5.6422338873093
"97"	98	5.61839582480465
"98"	99	5.60675138182603
"99"	100	5.59113794520866
"100"	101	5.54918484506568
"101"	102	5.5361226852502
"102"	103	5.52187130108378
"103"	104	5.48803446485139
"104"	105	5.47396808490995
"105"	106	5.4435142830991
"106"	107	5.42630123976374
"107"	108	5.41425651782034
"108"	109	5.39643731956282
"109"	110	5.38779590683033
"110"	111	5.35616973301027
"111"	112	5.32847432386983
"112"	113	5.29197457433171
"113"	114	5.27704349765533
"114"	115	5.25731391609694
"115"	116	5.22207945399854
"116"	117	5.20581366656361
"117"	118	5.18805829001061
"118"	119	5.15505724846228
"119"	120	5.13256376072594
"120"	121	5.11846590138054
"121"	122	5.08052195589352
"122"	123	5.0553349949004
"123"	124	5.01859062401056
"124"	125	4.9842114444747
"125"	126	4.94397096858795
"126"	127	4.92486219323275
"127"	128	4.8993528515513
"128"	129	4.85905824853536
"129"	130	4.85164228956025
"130"	131	4.80504819795505
"131"	132	4.75516507286423
"132"	133	4.73950426905414
"133"	134	4.71714161524167
"134"	135	4.65763489966853
"135"	136	4.60685380168853
"136"	137	4.57715748286252
"137"	138	4.53646182911675
"138"	139	4.47036532865127
"139"	140	4.4032615158771
"140"	141	4.35392525139227
"141"	142	4.30605340278644
"142"	143	4.30916286010733
"143"	144	4.25540016180919
"144"	145	4.21704945660892
"145"	146	4.2155870840662
"146"	147	4.11841069599677
"147"	148	4.11467555369321
"148"	149	4.02682436434511
"149"	150	4.00618327457185
"150"	151	3.98800875514283
"151"	152	3.96044431631385
"152"	153	3.97845323631329
"153"	154	3.89870271813689
"154"	155	3.84884249930866
"155"	156	3.83318171495516
"156"	157	3.79472425130112
"157"	158	3.78011891551086
"158"	159	3.76077064197788
"159"	160	3.76357209465331
"160"	161	3.70097837914408
"161"	162	3.68900273622846
"162"	163	3.66457254115423
"163"	164	3.62534117598158
"164"	165	3.58615822356514
"165"	166	3.54476700486329
"166"	167	3.4704866864114
"167"	168	3.45548020162478
"168"	169	3.35952538870442
"169"	170	3.23345332711832
"170"	171	3.20962251492249
"171"	172	3.25263306701624
"172"	173	3.11363053866976
"173"	174	3.13827058504649
"174"	175	3.05776643317308
"175"	176	2.99674892554212
"176"	177	2.94600864240252
"177"	178	2.8413747455587
"178"	179	2.79820232017414
"179"	180	2.75319448036869
"180"	181	2.77774904955429
"181"	182	2.78905440320899
"182"	183	2.72074179772371
"183"	184	2.72601551935599
"184"	185	2.6850387239757
"185"	186	2.58541039985035
"186"	187	2.56096914454658
"187"	188	2.5332850751586
"188"	189	2.37834672582696
"189"	190	2.36025071225278
"190"	191	2.3882608573783
"191"	192	2.23351051638916
"192"	193	2.15781605231005
"193"	194	2.31850144568137
"194"	195	2.32030510271643
"195"	196	2.31299848738516
"196"	197	2.39325760595399
"197"	198	2.34649987878447
"198"	199	2.24346920911709
"199"	200	2.1146848954939
"200"	201	1.99592605671181
"201"	202	1.95458887174124
"202"	203	1.92996001271939
"203"	204	1.88451476829841
"204"	205	1.84315071145737
"205"	206	1.80245679406617
"206"	207	1.79573363764608
"207"	208	1.64713239076594
"208"	209	1.6790025540096
"209"	210	1.46402755493965
"210"	211	1.14505472839609
"211"	212	1.10526778291598
"212"	213	1.00022006923141
"213"	214	0.868888167926709
"214"	215	0.83950706764576
"215"	216	0.608131912526651
"216"	217	0.597953827525108
"217"	218	0.733809049805954
"218"	219	0.830471712436292
"219"	220	0.75341199820597
"220"	221	0.680629487891663
"221"	222	0.668248477664539
"222"	223	0.673011667009257
"223"	224	0.655481773901393
"224"	225	0.650390640876698
"225"	226	0.6842317651303
"226"	227	0.682908104700472
"227"	228	0.675901030574011
"228"	229	0.666278442414676
"229"	230	0.603637251500326
"230"	231	0.646090505060809
"231"	232	0.6765259604935
"232"	233	0.682908104700472
"233"	234	0.688138813713588
"234"	235	0.680629487891663
"235"	236	0.686961576597323
"236"	237	0.649248354870898
"237"	238	0.685314207276458
"238"	239	0.685314207276458
"239"	240	0.673011667009257
"240"	241	0.682908104700472
"241"	242	0.690185676018804
"242"	243	0.666278442414676
"243"	244	0.562335144618808
"244"	245	0.585952618303551
"245"	246	0.655481773901393
"246"	247	0.500402423538188
"247"	248	0.500402423538188
"248"	249	0.686961576597323
"249"	250	0.686961576597323
"250"	251	0.693147180559945
"251"	252	0.693147180559945
"252"	253	0.376770161256437
"253"	254	0.410116318288409
"254"	255	0
"255"	256	0
"256"	257	0
"257"	258	0
"258"	259	0
"259"	260	0
"260"	261	0
"261"	262	0
"262"	263	0
"263"	264	0
"264"	265	0
"265"	266	0
"266"	267	0
"267"	268	0
"268"	269	0
"269"	270	0
"270"	271	0
"271"	272	0
"272"	273	0
"273"	274	0
"274"	275	0
"275"	276	0
"276"	277	0
"277"	278	0
"278"	279	0
"279"	280	0
"280"	281	0
"281"	282	0
"282"	283	0
"283"	284	0
"284"	285	0
"285"	286	0
"286"	287	0
"287"	288	0
"288"	289	0
"289"	290	0
"290"	291	0
"291"	292	0
"292"	293	0
"293"	294	0
"294"	295	0
