"par","dist"
"161",1.4e-07,4e-05
"162",1.5e-07,6e-05
"163",1.6e-07,0.00014
"164",1.7e-07,0.000179191919191919
"165",1.8e-07,0.000318787878787879
"166",1.9e-07,2e-04
"167",2e-07,0.00016
"168",2.1e-07,0.00019959595959596
"169",2.2e-07,0.000239191919191919
"170",2.3e-07,0.00027959595959596
"171",2.4e-07,0.000239191919191919
"172",2.5e-07,0.000318787878787879
"173",2.6e-07,0.00031959595959596
"174",2.7e-07,0.000558383838383838
"175",2.8e-07,3e-04
"176",2.9e-07,0.000499191919191919
"177",3e-07,0.000478787878787879
"178",3.1e-07,0.000777171717171717
"179",3.2e-07,0.000558787878787879
"180",3.3e-07,0.000638787878787879
"181",3.4e-07,0.00061959595959596
"182",3.5e-07,0.000719191919191919
"183",3.6e-07,0.000597575757575758
"184",3.7e-07,0.000619191919191919
"185",3.8e-07,0.000657979797979798
"186",3.9e-07,0.000558585858585859
"187",4e-07,0.000938181818181818
"188",4.1e-07,0.000957171717171717
"189",4.2e-07,0.00101757575757576
"190",4.3e-07,0.00105434343434343
"191",4.4e-07,0.00131272727272727
"192",4.5e-07,0.000995151515151515
"193",4.6e-07,0.00115575757575758
"194",4.7e-07,0.00149393939393939
"195",4.8e-07,0.0012759595959596
"196",4.9e-07,0.00109777777777778
"197",1e-08,0
"198",2e-08,0
"199",3e-08,0
"200",4e-08,0
"201",5e-08,4e-05
"202",6e-08,5.95959595959596e-05
"203",7e-08,3.95959595959596e-05
"204",8e-08,2e-05
"205",9e-08,5.95959595959596e-05
"206",1e-07,0.000236363636363636
"207",1.1e-07,1e-04
"208",1.2e-07,6e-05
"209",1.3e-07,8e-05
"210",1.4e-07,6e-05
"211",1.5e-07,0.00013959595959596
"212",1.6e-07,0.00017959595959596
"213",1.7e-07,0.000258787878787879
"214",1.8e-07,0.000278787878787879
"215",1.9e-07,0.000298383838383838
"216",2e-07,0.000358383838383838
"217",2.1e-07,0.000355959595959596
"218",2.2e-07,0.000219191919191919
"219",2.3e-07,0.000377979797979798
"220",2.4e-07,0.00039959595959596
"221",2.5e-07,2e-04
"222",2.6e-07,0.00035979797979798
"223",2.7e-07,0.00041959595959596
"224",2.8e-07,0.000398383838383838
"225",2.9e-07,0.000517575757575758
"226",3e-07,0.000833535353535354
"227",3.1e-07,0.00043959595959596
"228",3.2e-07,0.000636969696969697
"229",3.3e-07,0.000458383838383838
"230",3.4e-07,0.000499191919191919
"231",3.5e-07,0.000497979797979798
"232",3.6e-07,0.000577575757575758
"233",3.7e-07,0.000599191919191919
"234",3.8e-07,0.000897979797979798
"235",3.9e-07,0.000638585858585859
"236",4e-07,0.00105555555555556
"237",4.1e-07,0.000917575757575758
"238",4.2e-07,0.000938585858585859
"239",4.3e-07,0.00105191919191919
"240",4.4e-07,0.000936363636363636
"241",4.5e-07,0.000897777777777778
"242",4.6e-07,0.000854343434343434
"243",4.7e-07,0.000975959595959596
"244",4.8e-07,0.0012359595959596
"245",4.9e-07,0.00115232323232323
