"par","dist"
"1",1e-07,2e-05
"2",2e-07,2e-05
"3",3e-07,8e-05
"4",4e-07,6e-05
"5",5e-07,8e-05
"6",6e-07,0.00015959595959596
"7",7e-07,0.000278787878787879
"8",8e-07,1e-04
"9",9e-07,0.000279191919191919
"10",1e-06,0.00029959595959596
"11",1.1e-06,0.000459191919191919
"12",1.2e-06,0.000399393939393939
"13",1.3e-06,0.000318787878787879
"14",1.4e-06,0.000558383838383838
"15",1.5e-06,0.000498989898989899
"16",1.6e-06,0.000738383838383838
"17",1.7e-06,0.000578787878787879
"18",1.8e-06,0.000778383838383838
"19",1.9e-06,0.000817575757575758
"20",2e-06,0.000798383838383838
"21",2.1e-06,0.000837979797979798
"22",2.2e-06,0.000815959595959596
"23",2.3e-06,0.00129676767676768
"24",2.4e-06,0.00107636363636364
"25",2.5e-06,0.00119515151515152
"26",2.6e-06,0.00109737373737374
"27",2.7e-06,0.0012769696969697
"28",2.8e-06,0.00141717171717172
"29",2.9e-06,0.00199010101010101
"30",3e-06,0.00183232323232323
"31",3.1e-06,0.00139515151515152
"32",3.2e-06,0.00193070707070707
"33",3.3e-06,0.00221313131313131
"34",3.4e-06,0.00195494949494949
"35",3.5e-06,0.00203414141414141
"36",3.6e-06,0.00185474747474747
"37",3.7e-06,0.00205474747474747
"38",3.8e-06,0.00263050505050505
"39",3.9e-06,0.00228808080808081
"40",4e-06,0.00254808080808081
"41",4.1e-06,0.00274626262626263
"42",4.2e-06,0.00244444444444444
"43",4.3e-06,0.00284323232323232
"44",4.4e-06,0.00259010101010101
"45",4.5e-06,0.00305212121212121
"46",4.6e-06,0.00316626262626263
"47",4.7e-06,0.00298707070707071
"48",4.8e-06,0.00282747474747475
"49",4.9e-06,0.00343919191919192
"50",5e-06,0.00320464646464646
"51",5.1e-06,0.0032450505050505
"52",5.2e-06,0.00330929292929293
"53",5.3e-06,0.00345090909090909
"54",5.4e-06,0.00395171717171717
"55",5.5e-06,0.00406080808080808
"56",5.6e-06,0.0042789898989899
"57",5.7e-06,0.00483252525252525
"58",5.8e-06,0.00420121212121212
"59",5.9e-06,0.00485858585858586
"60",6e-06,0.00354505050505051
"61",6.09999999999999e-06,0.00366545454545455
"62",6.19999999999999e-06,0.00447939393939394
"63",6.29999999999999e-06,0.00437656565656566
"64",6.39999999999999e-06,0.00485010101010101
"65",6.49999999999999e-06,0.00474909090909091
"66",6.59999999999999e-06,0.00524949494949495
"67",6.69999999999999e-06,0.00477010101010101
"68",6.79999999999999e-06,0.00518626262626263
"69",6.89999999999999e-06,0.00523212121212121
"70",6.99999999999999e-06,0.00513090909090909
"71",7.09999999999999e-06,0.00598646464646465
"72",7.19999999999999e-06,0.00601191919191919
"73",7.29999999999999e-06,0.00564747474747475
"74",7.39999999999999e-06,0.00575232323232323
"75",7.49999999999999e-06,0.00585474747474748
"76",7.59999999999999e-06,0.00590666666666667
"77",7.69999999999999e-06,0.00674525252525253
"78",7.79999999999999e-06,0.00639737373737374
"79",7.9e-06,0.00719717171717172
"80",8e-06,0.00636282828282828
"81",8.1e-06,0.0069569696969697
"82",8.2e-06,0.00698646464646465
"83",8.3e-06,0.00675313131313131
"84",8.4e-06,0.00692444444444444
"85",8.5e-06,0.00654989898989899
"86",8.6e-06,0.00680383838383838
"87",8.7e-06,0.00749050505050505
"88",8.8e-06,0.0072779797979798
"89",8.9e-06,0.00739454545454545
"90",9e-06,0.00755535353535354
"91",9.1e-06,0.00784424242424242
"92",9.20000000000001e-06,0.00798767676767677
"93",9.30000000000001e-06,0.00766484848484849
"94",9.40000000000001e-06,0.00773232323232323
"95",9.50000000000001e-06,0.00748525252525253
"96",9.60000000000001e-06,0.00817737373737374
"97",9.70000000000001e-06,0.00817474747474747
"98",9.80000000000001e-06,0.00852707070707071
"99",9.90000000000001e-06,0.00852646464646465
"100",1e-07,2e-05
"101",2e-07,5.95959595959596e-05
"102",3e-07,4e-05
"103",4e-07,6e-05
"104",5e-07,0.000159191919191919
"105",6e-07,2e-04
"106",7e-07,0.00019959595959596
"107",8e-07,0.000219393939393939
"108",9e-07,0.000199191919191919
"109",1e-06,0.00029959595959596
"110",1.1e-06,0.000339191919191919
"111",1.2e-06,0.000438787878787879
"112",1.3e-06,0.00039959595959596
"113",1.4e-06,0.000399191919191919
"114",1.5e-06,0.000438383838383838
"115",1.6e-06,0.000698181818181818
"116",1.7e-06,0.00042
"117",1.8e-06,0.000559393939393939
"118",1.9e-06,0.0010359595959596
"119",2e-06,0.000719191919191919
"120",2.1e-06,0.000918585858585859
"121",2.2e-06,0.00103757575757576
"122",2.3e-06,0.000737171717171717
"123",2.4e-06,0.0012779797979798
"124",2.5e-06,0.00158585858585859
"125",2.6e-06,0.000977979797979798
"126",2.7e-06,0.00123494949494949
"127",2.8e-06,0.00161575757575758
"128",2.9e-06,0.00149454545454545
"129",3e-06,0.00179555555555556
"130",3.1e-06,0.0014369696969697
"131",3.2e-06,0.00171878787878788
"132",3.3e-06,0.00187434343434343
"133",3.4e-06,0.00173656565656566
"134",3.5e-06,0.00205393939393939
"135",3.6e-06,0.00229252525252525
"136",3.7e-06,0.00243292929292929
"137",3.8e-06,0.00221434343434343
"138",3.9e-06,0.00209414141414141
"139",4e-06,0.00213191919191919
"140",4.1e-06,0.00268242424242424
"141",4.2e-06,0.00248626262626263
"142",4.3e-06,0.00282868686868687
"143",4.4e-06,0.0019359595959596
"144",4.5e-06,0.00338060606060606
"145",4.6e-06,0.00320525252525253
"146",4.7e-06,0.0029989898989899
