"par","dist"
"1",1e-07,2e-05
"2",2e-07,2e-05
"3",3e-07,6e-05
"4",4e-07,6e-05
"5",5e-07,0.00012
"6",6e-07,0.00017959595959596
"7",7e-07,0.00016
"8",8e-07,2e-04
"9",9e-07,0.00019959595959596
"10",1e-06,0.00035959595959596
"11",1.1e-06,0.000456767676767677
"12",1.2e-06,0.000379191919191919
"13",1.3e-06,0.000498383838383838
"14",1.4e-06,0.00031959595959596
"15",1.5e-06,0.000718383838383838
"16",1.6e-06,0.000599191919191919
"17",1.7e-06,0.00061959595959596
"18",1.8e-06,0.000718787878787879
"19",1.9e-06,0.000718787878787879
"20",2e-06,0.000898787878787879
"21",2.1e-06,0.000957171717171717
"22",2.2e-06,0.00105818181818182
"23",2.3e-06,0.00119676767676768
"24",2.4e-06,0.00117636363636364
"25",2.5e-06,0.00157414141414141
"26",2.6e-06,0.00119656565656566
"27",2.7e-06,0.00131555555555556
"28",2.8e-06,0.00157636363636364
"29",2.9e-06,0.00125737373737374
"30",3e-06,0.00161535353535354
"31",3.1e-06,0.00183656565656566
"32",3.2e-06,0.00179575757575758
"33",3.3e-06,0.00139434343434343
"34",3.4e-06,0.00199333333333333
"35",3.5e-06,0.00209272727272727
"36",3.6e-06,0.00239313131313131
"37",3.7e-06,0.00213414141414141
"38",3.8e-06,0.00229212121212121
"39",3.9e-06,0.00223414141414141
"40",4e-06,0.00245010101010101
"41",4.1e-06,0.00241151515151515
"42",4.2e-06,0.00249232323232323
"43",4.3e-06,0.00221313131313131
"44",4.4e-06,0.00273494949494949
"45",4.5e-06,0.00296949494949495
"46",4.6e-06,0.0033250505050505
"47",4.7e-06,0.00298666666666667
"48",4.8e-06,0.00287050505050505
"49",4.9e-06,0.00294747474747475
"50",5e-06,0.00350565656565657
"51",5.1e-06,0.00315171717171717
"52",5.2e-06,0.00307474747474747
"53",5.3e-06,0.00366343434343434
"54",5.4e-06,0.00356181818181818
"55",5.5e-06,0.00382242424242424
"56",5.6e-06,0.00398323232323232
"57",5.7e-06,0.00477353535353535
"58",5.8e-06,0.00447959595959596
"59",5.9e-06,0.00398484848484849
"60",6e-06,0.0044040404040404
"61",6.09999999999999e-06,0.00433717171717172
"62",6.19999999999999e-06,0.00511717171717172
"63",6.29999999999999e-06,0.00498828282828283
"64",6.39999999999999e-06,0.00475393939393939
"65",6.49999999999999e-06,0.00446363636363636
"66",6.59999999999999e-06,0.00462666666666667
"67",6.69999999999999e-06,0.00443535353535354
"68",6.79999999999999e-06,0.00523454545454545
"69",6.89999999999999e-06,0.00527393939393939
"70",6.99999999999999e-06,0.00511474747474748
"71",7.09999999999999e-06,0.00515959595959596
"72",7.19999999999999e-06,0.00517474747474748
"73",7.29999999999999e-06,0.00601030303030303
"74",7.39999999999999e-06,0.00572383838383838
"75",7.49999999999999e-06,0.0060820202020202
"76",7.59999999999999e-06,0.00543212121212121
"77",7.69999999999999e-06,0.00597191919191919
"78",7.79999999999999e-06,0.00578949494949495
"79",7.9e-06,0.00667252525252525
"80",8e-06,0.00648747474747475
"81",8.1e-06,0.00656505050505051
"82",8.2e-06,0.00646424242424242
"83",8.3e-06,0.00671030303030303
"84",8.4e-06,0.00689090909090909
"85",8.5e-06,0.00721373737373737
"86",8.6e-06,0.00718626262626263
"87",8.7e-06,0.00684363636363636
"88",8.8e-06,0.00680020202020202
"89",8.9e-06,0.00741737373737374
"90",9e-06,0.00734929292929293
"91",9.1e-06,0.00771616161616162
"92",9.20000000000001e-06,0.00727171717171717
"93",9.30000000000001e-06,0.0076149494949495
"94",9.40000000000001e-06,0.00754848484848485
"95",9.50000000000001e-06,0.00902383838383838
"96",9.60000000000001e-06,0.00837151515151515
"97",9.70000000000001e-06,0.00757676767676768
"98",9.80000000000001e-06,0.00818444444444444
"99",9.90000000000001e-06,0.00833010101010101
"100",1e-07,0
"101",2e-07,0
"102",3e-07,8e-05
"103",4e-07,6e-05
"104",5e-07,4e-05
"105",6e-07,0.00011959595959596
"106",7e-07,0.000199191919191919
"107",8e-07,1e-04
"108",9e-07,0.000298383838383838
"109",1e-06,0.000456767676767677
"110",1.1e-06,0.00041959595959596
"111",1.2e-06,0.00032
"112",1.3e-06,0.00044
"113",1.4e-06,0.000418787878787879
"114",1.5e-06,0.000419191919191919
"115",1.6e-06,0.000718383838383838
"116",1.7e-06,0.000497979797979798
"117",1.8e-06,0.000579191919191919
"118",1.9e-06,0.000937575757575758
"119",2e-06,0.000937979797979798
"120",2.1e-06,0.00103636363636364
"121",2.2e-06,0.000897171717171717
"122",2.3e-06,0.000958181818181818
"123",2.4e-06,0.00101757575757576
"124",2.5e-06,0.00123373737373737
"125",2.6e-06,0.00119757575757576
"126",2.7e-06,0.00135777777777778
"127",2.8e-06,0.00149454545454545
"128",2.9e-06,0.00125434343434343
"129",3e-06,0.00135575757575758
"130",3.1e-06,0.00160969696969697
"131",3.2e-06,0.0017369696969697
"132",3.3e-06,0.00197131313131313
"133",3.4e-06,0.00189393939393939
"134",3.5e-06,0.00213252525252525
"135",3.6e-06,0.00211373737373737
"136",3.7e-06,0.00197252525252525
"137",3.8e-06,0.00177676767676768
"138",3.9e-06,0.00193555555555556
"139",4e-06,0.00267353535353535
"140",4.1e-06,0.00218929292929293
"141",4.2e-06,0.00229353535353535
"142",4.3e-06,0.00276545454545455
"143",4.4e-06,0.00294626262626263
"144",4.5e-06,0.00285050505050505
"145",4.6e-06,0.00269252525252525
"146",4.7e-06,0.00352686868686869
"147",4.8e-06,0.0031430303030303
"148",4.9e-06,0.00316666666666667
"149",5e-06,0.00300747474747475
"150",5.1e-06,0.00350666666666667
"151",5.2e-06,0.00411111111111111
"152",5.3e-06,0.00338666666666667
"153",5.4e-06,0.00324868686868687
"154",5.5e-06,0.00368383838383838
"155",5.6e-06,0.00388181818181818
"156",5.7e-06,0.00366666666666667
"157",5.8e-06,0.00469313131313131
"158",5.9e-06,0.00423414141414141
"159",6e-06,0.00443232323232323
"160",6.09999999999999e-06,0.00521373737373737
"161",6.19999999999999e-06,0.00480121212121212
"162",6.29999999999999e-06,0.00426060606060606
"163",6.39999999999999e-06,0.0047949494949495
"164",6.49999999999999e-06,0.00457777777777778
"165",6.59999999999999e-06,0.00502747474747475
"166",6.69999999999999e-06,0.00561353535353535
"167",6.79999999999999e-06,0.00502949494949495
"168",6.89999999999999e-06,0.00574363636363636
"169",6.99999999999999e-06,0.00576848484848485
"170",7.09999999999999e-06,0.0053789898989899
"171",7.19999999999999e-06,0.0053779797979798
"172",7.29999999999999e-06,0.00563353535353535
"173",7.39999999999999e-06,0.00604161616161616
"174",7.49999999999999e-06,0.00570464646464646
"175",7.59999999999999e-06,0.00556565656565657
"176",7.69999999999999e-06,0.00559232323232323
"177",7.79999999999999e-06,0.00566282828282828
"178",7.9e-06,0.00592787878787879
"179",8e-06,0.0064989898989899
"180",8.1e-06,0.00618767676767677
"181",8.2e-06,0.00716222222222222
"182",8.3e-06,0.00631979797979798
"183",8.4e-06,0.00725515151515151
"184",8.5e-06,0.00698060606060606
"185",8.6e-06,0.00683434343434343
"186",8.7e-06,0.00731515151515151
"187",8.8e-06,0.00717979797979798
"188",8.9e-06,0.00752
"189",9e-06,0.00710888888888889
"190",9.1e-06,0.00726868686868687
"191",9.20000000000001e-06,0.0072989898989899
"192",9.30000000000001e-06,0.00771818181818182
"193",9.40000000000001e-06,0.00846666666666667
"194",9.50000000000001e-06,0.00777373737373737
"195",9.60000000000001e-06,0.00819353535353535
"196",9.70000000000001e-06,0.00821717171717172
"197",9.80000000000001e-06,0.00859232323232323
"198",9.90000000000001e-06,0.00818181818181818
"199",1e-07,0
"200",2e-07,2e-05
"201",3e-07,1e-04
"202",4e-07,9.95959595959596e-05
"203",5e-07,1e-04
"204",6e-07,0.00015959595959596
"205",7e-07,8e-05
"206",8e-07,1e-04
"207",9e-07,0.00027959595959596
"208",1e-06,0.00025959595959596
"209",1.1e-06,0.00014
"210",1.2e-06,0.000458787878787879
"211",1.3e-06,0.00024
"212",1.4e-06,0.00045959595959596
"213",1.5e-06,0.000557575757575758
"214",1.6e-06,0.000638383838383838
"215",1.7e-06,0.000539191919191919
"216",1.8e-06,0.000858383838383838
"217",1.9e-06,0.000997979797979798
"218",2e-06,0.000816363636363636
"219",2.1e-06,0.000757777777777778
"220",2.2e-06,0.000918585858585859
"221",2.3e-06,0.000897171717171717
"222",2.4e-06,0.00133737373737374
"223",2.5e-06,0.0013159595959596
"224",2.6e-06,0.00131494949494949
"225",2.7e-06,0.00117676767676768
"226",2.8e-06,0.00157050505050505
"227",2.9e-06,0.00169656565656566
"228",3e-06,0.00139757575757576
"229",3.1e-06,0.00179232323232323
"230",3.2e-06,0.00145515151515152
"231",3.3e-06,0.00149616161616162
"232",3.4e-06,0.00203474747474747
"233",3.5e-06,0.00195212121212121
"234",3.6e-06,0.00181090909090909
"235",3.7e-06,0.00157777777777778
"236",3.8e-06,0.00217393939393939
"237",3.9e-06,0.00221232323232323
"238",4e-06,0.00255030303030303
"239",4.1e-06,0.00271151515151515
"240",4.2e-06,0.00275030303030303
"241",4.3e-06,0.00236848484848485
"242",4.4e-06,0.00273373737373737
"243",4.5e-06,0.00305070707070707
"244",4.6e-06,0.00308242424242424
"245",4.7e-06,0.00299454545454545
"246",4.8e-06,0.00320767676767677
"247",4.9e-06,0.00332161616161616
"248",5e-06,0.00308787878787879
"249",5.1e-06,0.00334626262626263
"250",5.2e-06,0.00387656565656566
"251",5.3e-06,0.00368767676767677
"252",5.4e-06,0.00410909090909091
"253",5.5e-06,0.00400141414141414
"254",5.6e-06,0.00340747474747475
"255",5.7e-06,0.00400747474747475
"256",5.8e-06,0.00384383838383838
"257",5.9e-06,0.0041379797979798
"258",6e-06,0.00411959595959596
