"Time"	"indice"
"1"	2	0
"2"	3	0
"3"	4	0.0259629534764335
"4"	5	0.0325265973235977
"5"	6	0.0284738194595651
"6"	7	0.0334789101756654
"7"	8	0.0481433932432329
"8"	9	0.135063556582531
"9"	10	0.158616959946125
"10"	11	0.175686720754463
"11"	12	0.23921151080744
"12"	13	0.398295510418233
"13"	14	0.55248535763447
"14"	15	0.653938579013381
"15"	16	0.981541762017992
"16"	17	1.43722109389884
"17"	18	1.93926503070621
"18"	19	2.31567883958156
"19"	20	2.81785651104732
"20"	21	3.28044553626081
"21"	22	3.7893503863621
"22"	23	4.18785847901454
"23"	24	4.55914654369299
"24"	25	4.96495008688105
"25"	26	5.33949038872625
"26"	27	5.6349205625247
"27"	28	5.90914354425046
"28"	29	6.15144967524323
"29"	30	6.33961497016733
"30"	31	6.52399820668189
"31"	32	6.68129151855961
"32"	33	6.8396026468005
"33"	34	7.00256172193489
"34"	35	7.12475675220913
"35"	36	7.19486660131143
"36"	37	7.29624321701372
"37"	38	7.37845883317712
"38"	39	7.4587911280106
"39"	40	7.52063584008156
"40"	41	7.57635588386214
"41"	42	7.61407279155197
"42"	43	7.65304739866162
"43"	44	7.6965069307195
"44"	45	7.73222073363265
"45"	46	7.75943410143889
"46"	47	7.7863924973339
"47"	48	7.80855262619484
"48"	49	7.82424411705361
"49"	50	7.84145231056408
"50"	51	7.8557121051196
"51"	52	7.85663541263255
"52"	53	7.86666232872644
"53"	54	7.88250324062942
"54"	55	7.88751080767452
"55"	56	7.89107596963911
"56"	57	7.88778763662061
"57"	58	7.88211654260697
"58"	59	7.87765030573234
"59"	60	7.86803179146014
"60"	61	7.85131502695226
"61"	62	7.8439832136495
"62"	63	7.82625529910587
"63"	64	7.8182781994256
"64"	65	7.81221070198525
"65"	66	7.80367599267456
"66"	67	7.79139878745243
"67"	68	7.76649514214045
"68"	69	7.74916172245333
"69"	70	7.72832800054098
"70"	71	7.7027727744463
"71"	72	7.69082548854586
"72"	73	7.66319662837781
"73"	74	7.6357008377645
"74"	75	7.6125750030343
"75"	76	7.59457866866601
"76"	77	7.57214524351097
"77"	78	7.53596764803839
"78"	79	7.50089301002047
"79"	80	7.48189109931129
"80"	81	7.45114260578209
"81"	82	7.40753038617998
"82"	83	7.36844447837837
"83"	84	7.32912901614411
"84"	85	7.30619947551504
"85"	86	7.27623921256152
"86"	87	7.23732248982061
"87"	88	7.181521970513
"88"	89	7.15278078305679
"89"	90	7.10676887629037
"90"	91	7.07842512856007
"91"	92	7.04491131081266
"92"	93	6.99790632737487
"93"	94	6.96759913749087
"94"	95	6.923513135089
"95"	96	6.87439342248047
"96"	97	6.82455380695241
"97"	98	6.78323458740168
"98"	99	6.74250155797335
"99"	100	6.70342519596644
"100"	101	6.65912341331823
"101"	102	6.61326099075672
"102"	103	6.56852547070349
"103"	104	6.50808554981589
"104"	105	6.48140734081647
"105"	106	6.41921123717217
"106"	107	6.36390506120596
"107"	108	6.32372234453703
"108"	109	6.25148843042723
"109"	110	6.20617711298161
"110"	111	6.1596188243198
"111"	112	6.07491458188212
"112"	113	6.02738485176279
"113"	114	5.98064638824679
"114"	115	5.95206125022161
"115"	116	5.92542632447877
"116"	117	5.85900632597311
"117"	118	5.83270404970985
"118"	119	5.79481504372087
"119"	120	5.74774050476873
"120"	121	5.67482459408052
"121"	122	5.61654876276278
"122"	123	5.55407402570744
"123"	124	5.49298643837864
"124"	125	5.44934032460139
"125"	126	5.4248771945594
"126"	127	5.40037766726993
"127"	128	5.38115140669394
"128"	129	5.32075450152574
"129"	130	5.22731012211462
"130"	131	5.18689185761044
"131"	132	5.14690161386932
"132"	133	5.09249345051987
"133"	134	5.04343432588892
"134"	135	5.00295316361326
"135"	136	4.97449089064646
"136"	137	4.97958235367892
"137"	138	4.97259822594791
"138"	139	4.9440928733013
"139"	140	4.87997306996238
"140"	141	4.84889683346167
"141"	142	4.80503210454746
"142"	143	4.75717470410156
"143"	144	4.68127218183969
"144"	145	4.63938490490632
"145"	146	4.56694171488655
"146"	147	4.51379718072192
"147"	148	4.43049670779499
"148"	149	4.38701451390337
"149"	150	4.33386215949554
"150"	151	4.31367868609706
"151"	152	4.28062159010476
"152"	153	4.23049507197885
"153"	154	4.18895334053115
"154"	155	4.17917523961889
"155"	156	4.14204895946851
"156"	157	4.10179996812493
"157"	158	4.03869562730849
"158"	159	3.97128002095565
"159"	160	3.90593070983523
"160"	161	3.86167600767568
"161"	162	3.78464435877788
"162"	163	3.6781266334485
"163"	164	3.67684975540215
"164"	165	3.6459440430844
"165"	166	3.53890872712784
"166"	167	3.4898073764837
"167"	168	3.42698886220336
"168"	169	3.36794568193218
"169"	170	3.28690046221606
"170"	171	3.26713581295808
"171"	172	3.1761220607806
"172"	173	3.18841824980394
"173"	174	3.20357302945162
"174"	175	3.16807797444821
"175"	176	3.11649679503311
"176"	177	3.05892458625118
"177"	178	2.94744537608615
"178"	179	2.9215233270207
"179"	180	2.7900552836642
"180"	181	2.72235017323714
"181"	182	2.67793347823174
"182"	183	2.55730330652915
"183"	184	2.472837562565
"184"	185	2.48419600615682
"185"	186	2.52654299229909
"186"	187	2.49516118317559
"187"	188	2.51447539368567
"188"	189	2.51012742148861
"189"	190	2.41060482364416
"190"	191	2.36991440205397
"191"	192	2.3051125266877
"192"	193	2.20199533247691
"193"	194	2.14848167771242
"194"	195	1.92841408550538
"195"	196	1.72823251421282
"196"	197	1.62295704682046
"197"	198	1.71587806054684
"198"	199	1.85697047143478
"199"	200	1.85207596246975
"200"	201	1.64397588544078
"201"	202	1.49713296936735
"202"	203	1.38975082614854
"203"	204	1.36879273794416
"204"	205	1.51944038200792
"205"	206	1.62076633353941
"206"	207	1.52716915166418
"207"	208	1.51586002885582
"208"	209	1.64840817626243
"209"	210	1.5995719230533
"210"	211	1.66053798301256
"211"	212	1.68282074609875
"212"	213	1.54784316031477
"213"	214	1.43963373205139
"214"	215	1.2721711839264
"215"	216	1.19781223354903
"216"	217	1.14667609004348
"217"	218	1.27975023865258
"218"	219	1.07280656974537
"219"	220	1.05297212678226
"220"	221	1.07947622204438
"221"	222	1.20787100008202
"222"	223	1.32808340986633
"223"	224	1.31720122144937
"224"	225	1.26706133497862
"225"	226	1.29498844832442
"226"	227	1.36047951349651
"227"	228	1.34864597256553
"228"	229	1.28343325062363
"229"	230	1.28083535468539
"230"	231	1.13051099604637
"231"	232	0.968807062232077
"232"	233	0.901951381686084
"233"	234	0.790987350435576
"234"	235	0.623654849568108
"235"	236	0.590842246275583
"236"	237	0.545594573969184
"237"	238	0.482577565177012
"238"	239	0.376770161256437
"239"	240	0.500402423538188
"240"	241	0.410116318288409
"241"	242	0.271189373041844
"242"	243	0.429323021930616
"243"	244	0.450561208866305
"244"	245	0.689009238476659
"245"	246	0.689009238476659
"246"	247	0.500402423538188
"247"	248	0.673011667009257
"248"	249	0.348832095843032
"249"	250	0
"250"	251	0
"251"	252	0
"252"	253	0
"253"	254	0
"254"	255	0
"255"	256	0
"256"	257	0
"257"	258	0
"258"	259	0
"259"	260	0
"260"	261	0
"261"	262	0
"262"	263	0
"263"	264	0
"264"	265	0
"265"	266	0
"266"	267	0
"267"	268	0
"268"	269	0
"269"	270	0
"270"	271	0
"271"	272	0
"272"	273	0
"273"	274	0
"274"	275	0
"275"	276	0
"276"	277	0
"277"	278	0
"278"	279	0
"279"	280	0
"280"	281	0
"281"	282	0
"282"	283	0
"283"	284	0
"284"	285	0
"285"	286	0
"286"	287	0
"287"	288	0
"288"	289	0
"289"	290	0
"290"	291	0
"291"	292	0
"292"	293	0
"293"	294	0
"294"	295	0
