"Time"	"indice"
"1"	2	0
"2"	3	0
"3"	4	0
"4"	5	0
"5"	6	0
"6"	7	0
"7"	8	4.00269604743416e-05
"8"	9	0
"9"	10	6.00408458318773e-05
"10"	11	7.96504211854323e-05
"11"	12	0.000100069426787679
"12"	13	6.00408458318773e-05
"13"	14	0.000220188125948371
"14"	15	0.000120084122385944
"15"	16	0.000240204442750719
"16"	17	0.000380379182919549
"17"	18	0.000399966059964891
"18"	19	0.000600368391932548
"19"	20	0.00056050224250138
"20"	21	0.000959925016906814
"21"	22	0.00107901921039235
"22"	23	0.00136129392196668
"23"	24	0.00146140418184923
"24"	25	0.00186042320132907
"25"	26	0.00198051735299083
"26"	27	0.00226095021581622
"27"	28	0.00218208993008927
"28"	29	0.00216156767473619
"29"	30	0.00264296213124525
"30"	31	0.00260164312908705
"31"	32	0.00270265420857739
"32"	33	0.00282294320790709
"33"	34	0.00302143523951251
"34"	35	0.0031197497221095
"35"	36	0.00326540821201581
"36"	37	0.00302163999486226
"37"	38	0.00322497638685424
"38"	39	0.00398345300604791
"39"	40	0.00408395360033376
"40"	41	0.0037446567428078
"41"	42	0.00434571673289827
"42"	43	0.00364377900829181
"43"	44	0.00480340459402101
"44"	45	0.00403889084731442
"45"	46	0.00434436414511037
"46"	47	0.0048451285608282
"47"	48	0.0049470604144303
"48"	49	0.00494317946718152
"49"	50	0.00504618572864031
"50"	51	0.00516733451797308
"51"	52	0.00488397115862258
"52"	53	0.00460870031023657
"53"	54	0.00552378416813848
"54"	55	0.00484496074027803
"55"	56	0.00564336353057262
"56"	57	0.0051487247657149
"57"	58	0.00576599435088404
"58"	59	0.00536604315277822
"59"	60	0.00530673269678327
"60"	61	0.00556884855987305
"61"	62	0.00568871641094085
"62"	63	0.00598561109382957
"63"	64	0.00526604394760981
"64"	65	0.00600558721684066
"65"	66	0.00632877916297999
"66"	67	0.00600767694831572
"67"	68	0.00663296305108619
"68"	69	0.00586120568689734
"69"	70	0.0057512364580458
"70"	71	0.00581188123586293
"71"	72	0.00610157424600624
"72"	73	0.00558598282054693
"73"	74	0.0060616251835006
"74"	75	0.00637792645637757
"75"	76	0.00606833258468563
"76"	77	0.00618593282956628
"77"	78	0.00612980268952872
"78"	79	0.00646097512673202
"79"	80	0.00641592252197889
"80"	81	0.00667852341481205
"81"	82	0.00636930715255835
"82"	83	0.00642430937114455
"83"	84	0.00684382936585937
"84"	85	0.00662914365093445
"85"	86	0.00660496651914446
"86"	87	0.00668468678812859
"87"	88	0.00658473152573636
"88"	89	0.00654230762359687
"89"	90	0.00623089682079037
"90"	91	0.00617944590323812
"91"	92	0.00722227662460595
"92"	93	0.00624192716648118
"93"	94	0.00700685735996988
"94"	95	0.00702463775767515
"95"	96	0.00670833184843307
"96"	97	0.00628432916147891
"97"	98	0.00685265996461793
"98"	99	0.00652641386152503
"99"	100	0.0069693711325365
"100"	101	0.00696248899990991
"101"	102	0.00657308629367532
"102"	103	0.00585937041347382
"103"	104	0.00735140359013513
"104"	105	0.00624213135957613
"105"	106	0.00778754036703138
"106"	107	0.00786113552460267
"107"	108	0.00681619709076624
"108"	109	0.00670478686330423
"109"	110	0.00674089261799855
"110"	111	0.00718871157833638
"111"	112	0.00732631064265017
"112"	113	0.00754579626772135
"113"	114	0.0065329176327434
"114"	115	0.00657750819404841
"115"	116	0.00686596709209801
"116"	117	0.00738770470997049
"117"	118	0.00638939875727162
"118"	119	0.00694720283790845
"119"	120	0.00752352086025392
"120"	121	0.00657904343132768
"121"	122	0.00668602630440288
"122"	123	0.00701092278486066
"123"	124	0.00667481836714286
"124"	125	0.00676729388946052
"125"	126	0.00724322312696026
"126"	127	0.00672590897925471
"127"	128	0.00613179299278569
"128"	129	0.00690908805479655
"129"	130	0.00691085978930397
"130"	131	0.00743149621472048
"131"	132	0.00712359226295082
"132"	133	0.00727389379789193
"133"	134	0.00716985547790491
"134"	135	0.00667647497523685
"135"	136	0.00638990213490678
"136"	137	0.00649387802976248
"137"	138	0.00672151097241961
"138"	139	0.00611263906076653
"139"	140	0.00667954464398618
"140"	141	0.00621609521275236
"141"	142	0.00689209922038125
"142"	143	0.007140451547615
"143"	144	0.00689758851010467
"144"	145	0.00689949007776191
"145"	146	0.00720271815496251
"146"	147	0.00688837598886872
"147"	148	0.00687237390448295
"148"	149	0.00680921567848213
"149"	150	0.00623894566151635
"150"	151	0.00641518077327609
"151"	152	0.00637889582311673
"152"	153	0.00659871688451018
"153"	154	0.00662959905041254
"154"	155	0.00712815730759157
"155"	156	0.00680402431584092
"156"	157	0.00685526794742213
"157"	158	0.00706038613364109
"158"	159	0.00711115845451588
"159"	160	0.00754792400401
"160"	161	0.00697830181220754
"161"	162	0.00692995096404181
"162"	163	0.0070458615480888
"163"	164	0.00746047549640574
"164"	165	0.00702915762666739
"165"	166	0.0072053227688067
"166"	167	0.00698247911879588
"167"	168	0.00694888954513973
"168"	169	0.00674442177009352
"169"	170	0.00652439518726848
"170"	171	0.00643156176836472
"171"	172	0.00618164328865119
"172"	173	0.00645592826482144
"173"	174	0.00659317884429059
"174"	175	0.00692158682753591
"175"	176	0.00663501710621259
"176"	177	0.00660811510922167
"177"	178	0.00646125818325192
"178"	179	0.0060872345142138
"179"	180	0.00644114783818412
"180"	181	0.0063530417945677
"181"	182	0.00676977411259174
"182"	183	0.00632658517669869
"183"	184	0.00670645985013714
"184"	185	0.00663874551490532
"185"	186	0.0067323618049082
"186"	187	0.00684415332177178
"187"	188	0.00664626364502095
"188"	189	0.00616109643792657
"189"	190	0.00609131570192345
"190"	191	0.00665414330468059
"191"	192	0.00675508902176892
"192"	193	0.00648735380815693
"193"	194	0.00664368212075434
"194"	195	0.00663797324985644
"195"	196	0.00692980891636991
"196"	197	0.00691009126306552
"197"	198	0.0070965238785157
"198"	199	0.00644402204662114
"199"	200	0.00661563353937694
"200"	201	0.00663178848028609
"201"	202	0.00712474702443922
"202"	203	0.00698021914718091
"203"	204	0.00695070533271364
"204"	205	0.00696851929232218
"205"	206	0.00731637616413409
"206"	207	0.00720358979757902
"207"	208	0.00721668695249411
"208"	209	0.0065438487671055
"209"	210	0.00699201405762446
"210"	211	0.00700207387664345
"211"	212	0.00746222059471117
"212"	213	0.00753933759249114
"213"	214	0.00663356852210928
"214"	215	0.00651453522949032
"215"	216	0.00688779099833903
"216"	217	0.00616551159987572
"217"	218	0.0063818226393046
"218"	219	0.00623836059687951
"219"	220	0.00565863494508774
"220"	221	0.00499772697899194
"221"	222	0.00353832422870534
"222"	223	0.00474445940699007
"223"	224	0.00514919162713356
"224"	225	0.00426224895270489
"225"	226	0.00500108755827615
"226"	227	0.00653329139502528
"227"	228	0.00601829106980749
"228"	229	0.00520830523652602
"229"	230	0.00617632973703858
"230"	231	0.00661631918411625
"231"	232	0.00676635617087552
"232"	233	0.0066559130567178
"233"	234	0.00633300147528288
"234"	235	0.00599801308207868
"235"	236	0.00631109248946265
"236"	237	0.00552032520843591
"237"	238	0.00643128519104048
"238"	239	0.00673691316470231
"239"	240	0.00622747129637527
"240"	241	0.00667784431258208
"241"	242	0.0053178083453677
"242"	243	0.00503187839297431
"243"	244	0.00458221077553513
"244"	245	0.00219946117225686
"245"	246	0.00419363930176975
"246"	247	0.00239252498626607
"247"	248	0
"248"	249	0
"249"	250	0
"250"	251	0
"251"	252	0
"252"	253	0
"253"	254	0
"254"	255	0
"255"	256	0
"256"	257	0
"257"	258	0
"258"	259	0
"259"	260	0
"260"	261	0
"261"	262	0
"262"	263	0
"263"	264	0
"264"	265	0
"265"	266	0
"266"	267	0
"267"	268	0
"268"	269	0
"269"	270	0
"270"	271	0
"271"	272	0
"272"	273	0
"273"	274	0
"274"	275	0
"275"	276	0
"276"	277	0
"277"	278	0
"278"	279	0
"279"	280	0
"280"	281	0
"281"	282	0
"282"	283	0
"283"	284	0
"284"	285	0
"285"	286	0
"286"	287	0
"287"	288	0
"288"	289	0
"289"	290	0
"290"	291	0
"291"	292	0
"292"	293	0
"293"	294	0
"294"	295	0
